Date,DXY Index,ADXY Index,SPX Index,LQD US Equity,LF98TRUU Index,TLT US Equity,USGG2YR Index,CCMP Index,CRB CMDT Index,EUCRBRDT Index,LOCADY Comdty,XAU Curncy,AMZN US Equity
27/4/15,96.765,113.21,2108.92,121.56,1684.73,129.07,0.5163,5060.25,416.87,62.58,6061,1202.15,21.928
28/4/15,96.092,113.38,2114.76,120.84,1684.23,127.29,0.561,5055.42,418.06,62.67,6090.5,1212.17,21.466
29/4/15,95.209,113.22,2106.85,119.84,1681.88,125.73,0.557,5023.64,419.24,63.66,6103,1204.71,21.469
30/4/15,94.6,112.96,2085.51,119.94,1681.95,125.95,0.567,4941.42,421.15,64.86,6245,1184.37,21.089
1/5/15,95.297,112.68,2108.29,118.95,1682.27,124,0.595,5005.39,421.31,65.4,6362,1178.46,21.144
4/5/15,95.48,112.65,2114.49,118.57,1683.98,122.83,0.5991,5016.93,422.75,65.34,6362,1188.33,21.152
5/5/15,95.076,112.76,2089.46,118.37,1683.73,122.66,0.623,4939.33,423.63,66.37,6410,1193.34,21.06
6/5/15,94.087,112.9,2080.15,117.86,1680.9,120.56,0.6351,4919.65,425.46,66.22,6400.5,1192.24,20.955
7/5/15,94.635,112.36,2088,118.33,1679.53,122.18,0.6313,4945.54,425.12,64.15,6437,1184.51,21.344
8/5/15,94.794,112.63,2116.1,119.01,1683.68,122.51,0.5719,5003.55,428.54,64.31,6396.5,1188.39,21.685
11/5/15,95.011,112.18,2105.33,117.81,1683.87,119.53,0.616,4993.57,428.13,63.87,6363,1183.97,21.643
12/5/15,94.534,112.29,2099.12,117.64,1678.54,119.84,0.5961,4976.19,428.59,66.29,6448,1193.94,21.551
13/5/15,93.617,112.54,2098.48,117.53,1681.48,118.88,0.5762,4981.69,429.86,65.83,6416,1215.75,21.344
14/5/15,93.457,112.81,2121.1,117.93,1682.25,119.2,0.5441,5050.8,430.32,65.74,6399,1221.14,21.614
15/5/15,93.135,112.88,2122.73,118.75,1684.36,121.59,0.5363,5048.29,430.18,65.79,6356,1224.8,21.3
18/5/15,94.221,112.59,2129.2,117.84,1684.02,119.55,0.5767,5078.44,429.44,65.58,6383,1225.51,21.262
19/5/15,95.267,112.36,2127.83,117.21,1683.01,118.49,0.6133,5070.03,427.02,63.16,6270,1207.86,21.086
20/5/15,95.448,112.41,2125.85,117.35,1681.99,118.69,0.585,5071.74,426.47,63.66,6208,1209.8,21.193
21/5/15,95.255,112.55,2130.82,117.91,1684.08,120.35,0.573,5090.79,426.02,65.39,6240,1204.86,21.582
22/5/15,96.014,112.56,2126.06,117.83,1684.18,120.4,0.6142,5089.36,423.51,64.78,6197.5,1206.21,21.382
25/5/15,96.014,112.35,2126.06,117.83,1684.18,120.4,0.6142,5089.36,423.51,65.12,6197.5,1206.6,21.382
26/5/15,97.299,111.94,2104.2,118.35,1685.26,122.46,0.6123,5032.75,423.87,62.49,6134.5,1187.3,21.274
27/5/15,97.371,111.94,2123.48,118.47,1686.03,122.74,0.6485,5106.59,422.47,61.1,6085,1188.09,21.571
28/5/15,96.965,112.03,2120.79,118.22,1686.15,122.44,0.6289,5097.98,423.62,61.31,6117,1188.4,21.329
29/5/15,96.907,111.93,2107.39,118.27,1687.05,122.71,0.6053,5070.03,424.74,63.89,6088.5,1190.58,21.462
1/6/15,97.392,111.81,2111.73,117.28,1686.54,121.13,0.6447,5082.93,426.15,64.11,5970.5,1189.2,21.546
2/6/15,95.835,112.05,2109.6,116.68,1685.04,119.44,0.6527,5076.52,426.37,64.41,5998.5,1193.01,21.55
3/6/15,95.465,112.03,2114.07,115.93,1682.52,117.52,0.6725,5099.23,425.61,62.66,5992,1185.17,21.83
4/6/15,95.461,111.78,2095.84,116.53,1679.45,119.05,0.6607,5059.13,426.5,61.03,5954,1176.89,21.539
5/6/15,96.306,111.37,2092.83,115.94,1674.41,117.6,0.7087,5068.46,425.26,62.18,5924.5,1171.94,21.348
8/6/15,95.299,111.53,2079.28,115.86,1673.39,117.47,0.6808,5021.63,426.34,61.47,5915,1174.07,21.175
9/6/15,95.166,111.5,2080.15,115.34,1669.24,116.54,0.7169,5013.87,426.4,64.23,5989,1176.8,21.274
10/6/15,94.646,111.93,2105.2,115.03,1670.08,115.52,0.725,5076.69,425.67,64.59,6045.5,1186.06,21.539
11/6/15,94.976,111.71,2108.86,116.05,1672.87,117.95,0.7131,5082.51,424.49,63.78,5906,1182.01,21.649
12/6/15,94.972,111.68,2094.11,115.85,1671.37,117.95,0.7256,5051.1,424.09,62.69,5888.5,1181.63,21.496
15/6/15,94.81,111.65,2084.43,115.83,1667.71,118.14,0.7015,5029.97,421.36,62.27,5760.5,1186.43,21.184
16/6/15,94.999,111.63,2096.29,116.12,1665.98,119.07,0.6855,5055.55,422.45,62.1,5752,1182.07,21.363
17/6/15,94.296,111.88,2100.44,116.11,1668.22,118.15,0.6492,5064.88,422.06,61.51,5749,1185.55,21.391
18/6/15,94.042,112.05,2121.24,115.9,1670.11,117.57,0.6331,5132.95,422.18,62.92,5761,1201.94,21.97
19/6/15,94.085,112.07,2109.99,116.52,1672.59,119.08,0.6169,5117,422.14,60.78,5663,1200.27,21.746
22/6/15,94.329,112.19,2122.85,115.6,1674.95,116.65,0.6575,5153.97,423.26,61.19,5646,1185.98,21.815
23/6/15,95.432,111.88,2124.2,115.34,1674.08,115.95,0.6779,5160.1,423.95,62.39,5725,1178.63,22.3
24/6/15,95.264,111.77,2108.58,115.66,1673.13,116.95,0.6802,5122.41,423.31,62.08,5765,1175.4,22.042
25/6/15,95.187,111.74,2102.31,115.47,1671.69,116.54,0.688,5112.19,423.52,62,5715.5,1173.17,22.005
26/6/15,95.472,111.53,2101.49,114.94,1668.65,115.23,0.7117,5080.51,424.67,61.35,5731,1175.52,21.905
29/6/15,94.79,111.62,2057.64,115.94,1661.29,118.28,0.6329,4958.47,423.96,60.51,5767,1179.83,21.493
30/6/15,95.485,111.63,2063.11,115.72,1661.94,117.46,0.6427,4986.87,426.29,61.36,5721,1172.35,21.705
1/7/15,96.31,111.53,2077.42,115.02,1665.46,115.62,0.6882,5013.12,424.78,60.88,5755.5,1168.79,21.87
2/7/15,96.113,111.67,2076.78,115.46,1666.16,116,0.627,5009.21,423.29,60.78,5761,1166.26,21.886
3/7/15,96.113,111.64,2076.78,115.46,1666.16,116,0.627,5009.21,423.29,59.53,5761.5,1169.1,21.886
6/7/15,96.298,111.51,2068.76,115.92,1662.15,118.15,0.5892,4991.94,422.27,55.62,5570,1170.33,21.802
7/7/15,96.865,111.23,2081.34,116.4,1659,119.26,0.5852,4997.46,419.44,56.46,5440.5,1155.26,21.836
8/7/15,96.294,111.33,2046.68,116.56,1656.83,120.29,0.5414,4909.76,419.54,56.29,5375,1158.33,21.485
9/7/15,96.606,111.41,2051.31,115.79,1658.33,117.92,0.5851,4922.4,420.55,57.65,5576,1159.43,21.72
10/7/15,96.025,111.43,2076.62,115.05,1660.33,116.05,0.637,4997.7,419.76,58.05,5561.5,1163.74,22.176
13/7/15,96.858,111.24,2099.6,114.8,1662.84,115.69,0.6772,5071.51,420.06,57.25,5605.5,1157.98,22.779
14/7/15,96.643,111.13,2108.95,114.9,1663.59,116.07,0.637,5104.89,419.59,57.73,5502.5,1156.06,23.279
15/7/15,97.166,110.94,2107.4,115.2,1665.5,117.3,0.625,5098.94,418.29,56.26,5597,1149.45,23.06
16/7/15,97.668,110.99,2124.29,115.38,1665.47,118.11,0.6552,5163.18,418.56,56.45,5530,1145.39,23.774
17/7/15,97.862,110.94,2126.64,115.46,1661.46,118.72,0.6655,5210.14,415.48,56.34,5465,1134.14,24.151
20/7/15,98.029,110.67,2128.28,115.19,1659.38,118.22,0.7061,5218.86,414.4,55.66,5425,1096.5,24.405
21/7/15,97.328,110.92,2119.21,115.43,1654.78,118.86,0.6778,5208.12,414.11,56.11,5475.5,1101.25,24.4
22/7/15,97.598,110.71,2114.15,115.58,1648.08,119.6,0.7063,5171.77,412.97,55.37,5350.5,1094.24,24.414
23/7/15,97.115,110.54,2102.15,115.92,1646.99,121.09,0.6942,5146.41,412.59,54.58,5340,1090.7,24.109
24/7/15,97.244,110.26,2079.65,115.87,1644.83,121.39,0.6781,5088.63,409.96,53.81,5224.5,1099.11,26.471
27/7/15,96.502,110.34,2067.64,115.88,1638.64,122.04,0.6495,5039.78,407.19,52.17,5190,1093.98,26.571
28/7/15,96.772,110.6,2093.25,115.79,1640.86,121.15,0.668,5089.21,411.4,52.26,5239.5,1095.48,26.301
29/7/15,96.976,110.46,2108.57,115.69,1647.5,120.7,0.7038,5111.73,410.42,52.7,5302,1096.85,26.45
30/7/15,97.56,110.15,2108.63,115.75,1651.94,121.63,0.7275,5128.79,410.72,52.39,5241,1088.76,26.838
31/7/15,97.336,110.29,2103.84,116.35,1652.26,122.53,0.6606,5128.28,410.37,50.57,5220,1095.8,26.807
3/8/15,97.494,110.11,2098.04,116.29,1650.69,123.55,0.6646,5115.38,410.51,48.93,5176.5,1086.79,26.752
4/8/15,97.931,110.16,2093.32,115.7,1649.93,122.57,0.7322,5105.55,410.06,49.4,5215.5,1087.7,26.595
5/8/15,97.958,110.07,2099.84,115.25,1649.65,121.65,0.7263,5139.95,410.24,48.9,5171.5,1085.03,26.851
6/8/15,97.833,110.19,2083.56,115.47,1644.59,122.73,0.7006,5056.44,409.39,49.06,5165,1089.55,26.473
7/8/15,97.563,110.13,2077.57,115.87,1638.96,124.34,0.7169,5043.54,406.92,48.05,5135.5,1094.15,26.131
10/8/15,97.159,110.22,2104.18,115.41,1638.44,122.8,0.721,5101.8,409.18,49.52,5150,1104.51,26.2
11/8/15,97.29,108.43,2084.07,115.89,1631.92,124.75,0.673,5036.79,407.56,48.65,5140,1108.95,26.373
12/8/15,96.262,108.18,2086.05,115.71,1626.26,124.07,0.6651,5044.39,406.6,49.38,5103,1124.47,26.295
13/8/15,96.445,108.04,2083.39,115.31,1629.82,123.67,0.7073,5033.56,408.32,48.61,5148,1115.1,26.483
14/8/15,96.52,107.9,2091.54,115.42,1629.55,123.96,0.7218,5048.23,411.39,47.32,5156,1115.07,26.576
17/8/15,96.806,107.51,2102.44,115.79,1629.56,124.52,0.7058,5091.7,410.76,47.52,5101,1117.7,26.761
18/8/15,97.04,107.58,2096.92,115.35,1628.41,123.54,0.718,5059.35,410.95,47.54,5000.5,1117.71,26.751
19/8/15,96.359,107.6,2079.61,115.91,1625.05,124.76,0.6574,5019.05,410.2,45.3,5006.5,1133.88,26.646
20/8/15,95.98,107.53,2035.73,115.98,1621.66,126.02,0.6533,4877.49,411.53,45.06,5060.5,1152.2,25.789
21/8/15,95.008,107.17,1970.89,116.01,1616.85,126.4,0.6128,4706.04,410.09,44.32,5046,1160.77,24.724
24/8/15,93.332,106.68,1893.21,115.69,1603.68,126.36,0.568,4526.25,407.09,40.74,4888,1155.11,23.169
25/8/15,94.53,107.09,1867.61,115.1,1612.17,124.33,0.6005,4506.49,404.94,41.6,5032,1140.49,23.319
26/8/15,95.1,107.36,1940.51,115.03,1610.95,121.93,0.672,4697.54,402.81,41.69,4959,1125.26,25.039
27/8/15,95.61,107.62,1987.66,115.14,1618.65,122,0.6878,4812.71,404.85,45.74,5029,1125,25.919
28/8/15,96.106,107.4,1988.87,115.35,1621.63,122.36,0.7156,4828.33,405.21,48.27,5095,1133.6,25.901
31/8/15,95.824,107.41,1972.18,115.06,1623.48,121.42,0.7375,4776.51,406.3,51.28,5095,1134.93,25.645
1/9/15,95.45,107.47,1913.85,115.42,1621.58,122.03,0.704,4636.1,405.46,47.56,5095,1140.27,24.827
2/9/15,95.828,107.39,1948.86,115.25,1622.88,120.98,0.7081,4749.98,406.02,49.7,5090.5,1134.05,25.528
3/9/15,96.405,107.41,1951.13,115.8,1626.75,121.57,0.6923,4733.5,405.54,49.97,5250,1125.46,25.236
4/9/15,96.229,106.92,1921.22,116.06,1626,122.68,0.7067,4683.92,404.59,48.68,5155.5,1121.85,24.95
7/9/15,96.229,106.72,1921.22,116.06,1626,122.68,0.7067,4683.92,404.59,46.9,5176,1119.35,24.95
8/9/15,95.985,107.25,1969.41,115.52,1630.47,120.87,0.7327,4811.93,404.98,48.24,5280,1121.55,25.877
9/9/15,96.012,106.9,1942.04,115.77,1634.4,121.45,0.7409,4756.53,405.18,46.49,5366,1107.85,25.845
10/9/15,95.456,107.48,1952.29,115.54,1633.67,120.63,0.733,4796.25,406.26,48.08,5400,1110.75,26.112
11/9/15,95.194,107.17,1961.05,115.62,1633.43,121.39,0.7053,4822.34,407.25,47.41,5352,1107.95,26.472
14/9/15,95.246,107.32,1953.03,115.61,1633.04,121.58,0.7256,4805.76,407.71,45.52,5324,1109.1,26.069
15/9/15,95.611,107.4,1978.09,114.74,1631.95,119.25,0.8024,4860.52,407.75,46.12,5290,1105.35,26.119
16/9/15,95.42,107.72,1995.31,114.95,1627.47,118.8,0.8108,4889.24,406.28,47.95,5350,1119.52,26.37
17/9/15,94.55,107.73,1990.2,115.9,1626.71,120.25,0.6795,4893.95,405.98,47.61,5369,1131.51,26.944
18/9/15,94.863,107.77,1958.03,116.25,1624.44,122.1,0.6777,4827.23,404.46,46.15,5358,1139.23,27.013
21/9/15,95.894,107.42,1966.97,115.66,1623.17,120.11,0.7062,4828.96,406.9,46.93,5267,1133.44,27.42
22/9/15,96.283,107,1942.74,116.16,1613.78,121.78,0.6738,4756.72,405.19,47.22,5131,1124.76,26.92
23/9/15,96.068,106.67,1938.76,116.09,1612.95,121.77,0.6993,4752.74,405.57,45.92,5112,1130.3,26.804
24/9/15,95.994,106.76,1932.24,116.11,1603.82,122.6,0.6798,4734.48,405.93,46.59,5046,1153.95,26.688
25/9/15,96.269,106.78,1931.34,115.76,1600.94,121.54,0.6918,4686.5,406.07,46.67,5098,1146.2,26.213
28/9/15,96.034,106.6,1881.77,115.96,1584.32,123.62,0.6683,4543.97,404.82,45.86,4965,1131.95,25.203
29/9/15,95.855,106.82,1884.09,116.11,1578.76,123.97,0.6486,4517.32,403.57,46.46,5010,1127.43,24.804
30/9/15,96.35,107.07,1920.03,116.09,1581.23,123.54,0.6289,4620.17,403.13,47.13,5093,1115.09,25.595
1/10/15,96.185,107.01,1923.82,115.73,1577.98,123.81,0.6447,4627.08,402.35,47.19,5178,1113.61,26.036
2/10/15,95.83,107.27,1951.36,116.24,1572.49,124.56,0.5794,4707.77,401.85,47.41,5081,1138.6,26.627
5/10/15,96.106,107.65,1987.05,115.93,1583.87,122.87,0.6052,4781.26,399.37,48.49,5144.5,1135.75,27.184
6/10/15,95.455,107.76,1979.92,116.16,1591.71,123.4,0.6012,4748.36,400.18,51.47,5175,1147.24,26.874
7/10/15,95.497,108.12,1995.83,116.57,1603.94,122.99,0.625,4791.15,399.98,51.22,5241,1145.54,27.097
8/10/15,95.318,108.42,2013.43,116.11,1606.34,121.96,0.633,4810.79,399.76,52.71,5160,1139.01,26.658
9/10/15,94.813,108.73,2014.89,116.16,1615.24,122.28,0.637,4830.47,394.16,52.03,5319,1156.53,26.99
12/10/15,94.841,108.86,2017.46,116.63,1615.24,123.21,0.637,4838.64,396.52,49.67,5335,1163.85,27.51
13/10/15,94.759,108.39,2003.69,116.54,1613.25,123.42,0.617,4796.61,399.12,48.43,5260.5,1168.84,27.445
14/10/15,93.931,108.96,1994.24,117,1612.05,124.5,0.5487,4782.85,397.79,47.83,5278,1184.13,27.242
15/10/15,94.371,109.26,2023.86,116.95,1611.8,123.89,0.5968,4870.1,397.63,48.67,5344,1183.1,28.122
16/10/15,94.54,108.94,2033.11,116.99,1616.31,123.93,0.6088,4886.69,397.35,49.04,5270,1177.3,28.538
19/10/15,94.928,108.53,2033.66,116.98,1618.15,123.59,0.5866,4905.47,398.03,47.58,5240,1170.79,28.658
20/10/15,94.913,108.65,2030.77,116.76,1622.04,122.83,0.629,4880.97,398.04,46.78,5189,1176.04,28.044
21/10/15,95.035,108.37,2018.94,117.34,1622.92,124.05,0.6209,4840.12,396.82,45.94,5185.5,1167.18,27.789
22/10/15,96.378,108.66,2052.51,117.59,1621.53,124.26,0.6006,4920.05,396.05,46.29,5274,1166.05,28.196
23/10/15,97.127,108.47,2075.15,117.16,1626.11,123.2,0.6413,5031.86,396.26,46.04,5295,1164.45,29.952
26/10/15,96.861,108.69,2071.18,117.37,1625.94,124.02,0.6372,5034.7,395.66,45.43,5233,1163.04,30.431
27/10/15,96.906,108.49,2065.89,117.4,1623.41,124.33,0.6209,5030.15,395.88,45.08,5219.5,1166.88,30.551
28/10/15,97.782,108.19,2090.35,116.94,1624.63,123.83,0.7029,5095.69,395.12,47.19,5179,1156.1,30.855
29/10/15,97.282,108.27,2089.41,116.12,1624.73,121.86,0.7236,5074.27,393.89,46.62,5161,1145.97,31.327
30/10/15,96.946,108.5,2079.36,116.42,1624.7,122.78,0.724,5053.75,395.15,47.62,5135.5,1142.11,31.295
2/11/15,96.928,108.48,2104.05,115.59,1627.5,121.95,0.7531,5127.15,393.48,47.79,5137.5,1133.84,31.418
3/11/15,97.158,108.65,2109.79,115.6,1630.03,120.95,0.7657,5145.13,393.58,48.9,5149,1117.79,31.265
4/11/15,97.95,108.5,2102.31,115.47,1629.93,121.09,0.8116,5142.48,394.1,47.59,5165.5,1107.9,32.048
5/11/15,97.936,108.31,2099.93,115.5,1625.63,120.77,0.8256,5127.74,392.15,46.91,5053,1103.92,32.783
6/11/15,99.168,107.7,2099.2,114.75,1619.31,119,0.8859,5147.12,391,46.6,5000,1089.8,32.969
9/11/15,98.979,107.49,2078.58,114.56,1613.14,118.33,0.8821,5095.3,385.27,46.34,4990,1092.31,32.775
10/11/15,99.293,107.61,2081.72,114.85,1609.41,118.68,0.8744,5083.24,384.22,45.84,4933.5,1089.67,32.984
11/11/15,99.013,107.66,2075,114.84,1609.41,118.43,0.8744,5067.02,383.95,44.95,4931,1086.26,33.663
12/11/15,98.649,107.62,2045.97,114.8,1601.75,119,0.8706,5005.08,383.65,43.34,4872.5,1085.2,33.28
13/11/15,98.998,107.29,2023.04,115.14,1596.26,119.68,0.8347,4927.88,383.55,42.16,4825,1083.91,32.118
16/11/15,99.442,107.45,2053.19,115.16,1593.17,119.57,0.851,4984.62,383.43,42.69,4765,1082.76,32.39
17/11/15,99.631,107.32,2050.44,115.28,1599.01,119.77,0.8511,4986.02,384.08,41.71,4700,1070.3,32.165
18/11/15,99.652,107.3,2083.58,115.31,1597.44,120.02,0.8756,5075.2,382.89,42.1,4669,1070.73,33.177
19/11/15,98.989,107.69,2081.24,115.65,1591.82,120.82,0.8921,5073.64,382.59,41.97,4610,1082.21,33.064
20/11/15,99.565,107.72,2089.17,115.63,1588.13,120.45,0.9172,5104.92,383.29,42.26,4690,1078.01,33.423
23/11/15,99.803,107.41,2086.59,115.67,1586.94,120.82,0.9174,5102.48,382.94,43.21,4515.5,1069.18,33.95
24/11/15,99.527,107.82,2089.14,115.71,1583.99,120.81,0.9303,5102.81,382.22,44.33,4527,1075.65,33.558
25/11/15,99.795,107.93,2088.87,115.82,1585.72,121.09,0.9343,5116.14,383.85,44.64,4541,1071.12,33.767
26/11/15,99.795,107.74,2088.87,115.82,1585.72,121.09,0.9343,5116.14,383.85,43.56,4667,1072.33,33.767
27/11/15,100.02,107.39,2090.11,115.86,1585.97,120.97,0.9185,5127.52,383.82,43.05,4636,1057.45,33.663
30/11/15,100.17,107.45,2080.41,115.91,1588.59,121.45,0.9304,5108.67,384.22,42.82,4595.5,1064.77,33.24
1/12/15,99.795,107.57,2102.63,116.45,1592.25,122.83,0.9067,5156.31,385.23,43.48,4619,1069.29,33.953
2/12/15,99.993,107.38,2079.51,116.17,1594.32,122.87,0.9345,5123.22,385.53,41.87,4589,1053.7,33.801
3/12/15,97.621,107.71,2049.62,114.63,1588.66,119.53,0.9505,5037.53,385.89,42.99,4525,1062.11,33.313
4/12/15,98.354,107.55,2091.69,115.25,1585,120.58,0.9388,5142.27,386.75,42.04,4637,1086.44,33.632
7/12/15,98.655,107.2,2077.07,115.45,1578.69,121.75,0.9269,5101.81,385.96,39.91,4592.5,1071.34,33.492
8/12/15,98.474,106.95,2063.59,115.3,1568.39,121.81,0.929,5098.24,385.29,39.68,4567.5,1074.96,33.867
9/12/15,97.345,106.89,2047.62,115.27,1566.93,121.68,0.923,5022.87,384.9,39.68,4620,1072.78,33.24
10/12/15,97.939,106.84,2052.23,115,1564.53,121.84,0.9432,5045.17,381.66,39.04,4572,1071.58,33.116
11/12/15,97.565,106.36,2012.37,115.2,1547.69,123.76,0.875,4933.47,380.46,37.33,4667,1074.77,32.008
14/12/15,97.604,106.5,2021.94,114.35,1526.98,122.16,0.9435,4952.23,379.74,37.16,4640,1059.86,32.896
15/12/15,98.217,106.73,2043.41,114.36,1539.38,121.44,0.9639,4995.36,378.88,36.91,4586,1061.22,32.932
16/12/15,97.871,106.73,2073.07,114.34,1544.09,121.18,1.0025,5071.13,371.63,36.14,4583,1072.32,33.789
17/12/15,99.27,106.29,2041.89,114.47,1543.53,122.55,0.9844,5002.55,376.42,35.34,4550,1051.1,33.533
18/12/15,98.703,106.53,2005.55,114.47,1533,123.23,0.9522,4923.08,377.33,35.05,4650,1066.25,33.207
21/12/15,98.363,106.69,2021.15,114.55,1532.39,123.2,0.9442,4968.92,377.26,34.78,4691,1078.4,33.226
22/12/15,98.235,106.83,2038.97,114.4,1535.34,122.31,0.9729,5001.11,376.31,34.85,4672.5,1072.43,33.158
23/12/15,98.341,106.77,2064.29,114.5,1541.14,121.39,0.9812,5045.93,372.22,36.19,4680,1070.5,33.185
24/12/15,97.984,106.9,2060.99,114.55,1542.41,121.83,0.9983,5048.49,372.37,36.49,4665.5,1076.1,33.14
25/12/15,97.847,106.96,2060.99,114.55,1542.41,121.83,0.9983,5048.49,372.37,36.49,4665.5,1076.1,33.14
28/12/15,97.919,106.77,2056.5,114.41,1543.56,122.19,1.0067,5040.98,371.17,35.03,4665.5,1069.08,33.76
29/12/15,98.101,106.83,2078.36,113.82,1547.21,120.16,1.0911,5107.94,371.76,36.35,4685,1069.11,34.699
30/12/15,98.266,106.45,2063.36,113.82,1547.88,120.04,1.0713,5065.85,373.69,35.05,4715,1061.44,34.454
31/12/15,98.631,106.54,2043.94,114.01,1548.58,120.58,1.0477,5007.41,374.7,35.75,4702,1061.1,33.795
1/1/16,98.683,106.53,2043.94,114.01,1548.58,120.58,1.0477,5007.41,374.7,36.14,4702,1061.1,33.795
4/1/16,98.869,105.93,2012.66,113.95,1543.44,121.45,1.0358,4903.09,374.74,36.23,4645,1074.61,31.85
5/1/16,99.404,105.94,2016.71,114.01,1548.48,120.96,1.0139,4891.43,375.01,35.6,4647,1077.68,31.69
6/1/16,99.181,105.44,1990.26,114.46,1548.38,122.59,0.976,4835.77,377.3,32.95,4600,1093.67,31.633
7/1/16,98.219,105.23,1943.09,114.55,1542.36,122.81,0.948,4689.43,375.89,32.44,4514,1108.97,30.397
8/1/16,98.54,105.01,1922.03,114.64,1544.04,123.36,0.9318,4643.63,377.84,32.05,4486.5,1104.15,30.353
11/1/16,98.725,105.3,1923.67,114.27,1539.82,122.01,0.9317,4637.99,373.94,29.64,4402.5,1094.2,30.887
12/1/16,98.974,105.06,1938.68,114.53,1536.94,123.77,0.9235,4685.92,375.6,28.68,4355,1086.56,30.895
13/1/16,98.933,105.19,1890.28,114.88,1530.43,124.99,0.9073,4526.06,375.59,28.35,4380,1093.59,29.091
14/1/16,99.089,104.99,1921.84,114.31,1521.9,123.82,0.8911,4615,376.09,29.8,4365.5,1078.38,29.65
15/1/16,98.956,104.82,1880.33,114.14,1504.69,125.752,0.85,4488.42,376.57,27.93,4310.5,1088.88,28.509
18/1/16,98.956,104.94,1880.33,114.14,1504.69,125.752,0.85,4488.42,376.57,27.55,4360,1089.68,28.509
19/1/16,98.991,105.09,1881.33,113.63,1505.9,125.36,0.87,4476.95,377.25,27.38,4440.5,1087.41,28.724
20/1/16,99.091,104.94,1859.33,113.8,1484.43,126.68,0.8212,4471.69,377.69,26.39,4347,1100.92,28.589
21/1/16,99.056,105.07,1868.99,113.47,1491.81,125.82,0.8331,4472.06,377.64,28.19,4376,1101.2,28.751
22/1/16,99.574,105.36,1906.9,113.54,1506.55,125.34,0.8691,4591.18,376.83,30.98,4468,1097.95,29.819
25/1/16,99.36,105.3,1877.08,113.42,1509.98,126.02,0.8567,4518.49,378.93,28.68,4454,1107.9,29.827
26/1/16,99.087,105.4,1903.63,113.74,1511.83,126.08,0.8401,4567.67,380.19,29.95,4501,1119.91,30.063
27/1/16,98.902,105.19,1882.95,113.43,1514.49,126.05,0.833,4468.17,381.63,31.7,4507.5,1124.97,29.168
28/1/16,98.51,105.39,1893.36,113.56,1518.29,126.23,0.8172,4506.68,381.63,33.04,4553.5,1115.33,31.768
29/1/16,99.606,105.55,1940.24,114.15,1523.69,127.3,0.7737,4613.95,383.26,33.2,4541.5,1118.21,29.35
1/2/16,99.009,105.58,1939.38,113.45,1520.83,126.67,0.7975,4620.37,383.15,33.48,4534,1128.41,28.74
2/2/16,98.872,105.29,1903.03,113.66,1513.18,129.02,0.7183,4516.95,384.32,32,4605.5,1129.01,27.605
3/2/16,97.288,105.72,1912.53,113.38,1509.81,127.95,0.7223,4504.24,385.76,35.31,4578.5,1142.63,26.554
4/2/16,96.474,106.14,1915.45,113.43,1511.45,128.57,0.6984,4509.56,386.71,34,4685,1155.59,26.813
5/2/16,97.031,105.85,1880.05,113.41,1506.58,128.72,0.7221,4363.14,385.94,33.69,4669,1173.4,25.107
8/2/16,96.57,105.76,1853.44,114,1488.09,131.49,0.6662,4283.75,385.21,32.8,4572.5,1189.23,24.405
9/2/16,96.071,106.09,1852.21,113.61,1480.64,131.63,0.6901,4268.76,384.45,30.38,4530.5,1189.13,24.104
10/2/16,95.888,106.39,1851.86,113.75,1485.45,132.79,0.686,4283.59,385.33,30.95,4507,1197.12,24.524
11/2/16,95.562,106.2,1829.08,114.13,1468.74,133.72,0.6499,4266.84,385.23,31.04,4474,1246.7,25.191
12/2/16,95.94,106.09,1864.78,113.49,1477.2,131.5,0.7137,4337.51,384.93,32.28,4488.5,1237.97,25.354
15/2/16,95.94,106.17,1864.78,113.49,1477.2,131.5,0.7137,4337.51,384.93,33.61,4562,1209.3,25.354
16/2/16,96.868,105.76,1895.58,112.95,1485.51,130.11,0.7197,4435.96,384.51,31.76,4583.5,1200.44,26.055
17/2/16,96.786,105.68,1926.82,112.92,1497.43,129.31,0.7419,4534.06,385.66,34.36,4562,1208.5,26.705
18/2/16,96.951,105.66,1917.83,113.84,1503.8,130.9,0.6933,4487.54,385.41,33.45,4577,1230.87,26.25
19/2/16,96.6,105.51,1917.78,113.76,1500.02,131.005,0.7418,4504.43,385.01,32.52,4590,1226.8,26.745
22/2/16,97.379,105.75,1945.5,113.99,1507.82,130.94,0.75,4570.61,385.36,34.05,4696,1208.63,27.975
23/2/16,97.481,105.48,1921.27,114.22,1507.94,131.47,0.7337,4503.58,384.61,32.44,4663.5,1226.85,27.647
24/2/16,97.458,105.48,1929.8,114.33,1504.04,131.21,0.7539,4542.61,384.84,33.86,4585.5,1228.75,27.702
25/2/16,97.287,105.43,1951.7,114.97,1512.65,131.68,0.7264,4582.21,384.09,34.47,4655,1232.91,27.758
26/2/16,98.148,105.25,1948.05,114.93,1523.78,130.41,0.7934,4590.47,383.4,34.77,4681,1223.46,27.762
29/2/16,98.211,105.4,1932.23,115.01,1532.4,130.98,0.7737,4557.95,383.63,35.94,4705,1238.67,27.626
1/3/16,98.352,105.75,1978.35,114.05,1545.98,128.43,0.8391,4689.6,383.61,36.22,4726,1232.15,28.952
2/3/16,98.214,105.8,1986.45,114.28,1555.62,128.96,0.8412,4703.42,383.61,36.73,4780,1239.98,29.011
